Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Temperature_Difference,Power
L,299,310.4,1606,31.1,134,0,0,0,0,0,0,11.399999999999977,49946.600000000006
H,299,310.5,1336,56.8,136,0,0,0,0,0,0,11.5,75884.8
M,299,310.6,1587,34.2,141,0,0,0,0,0,0,11.600000000000023,54275.4
L,299.1,310.6,1602,39.7,144,0,0,0,0,0,0,11.5,63599.4
L,299.1,310.5,1471,38.4,146,0,0,0,0,0,0,11.399999999999977,56486.4
H,299.1,310.6,1332,48,148,0,0,0,0,0,0,11.5,63936
H,299.2,310.6,1434,48.4,153,0,0,0,0,0,0,11.400000000000034,69405.59999999999
L,299.1,310.6,1921,23.9,158,0,0,0,0,0,0,11.5,45911.899999999994
H,299.2,310.6,1704,30.6,160,0,0,0,0,0,0,11.400000000000034,52142.4
M,299.1,310.6,1397,49.5,165,0,0,0,0,0,0,11.5,69151.5
H,299.1,310.6,1791,28,168,0,0,0,0,0,0,11.5,50148
L,299.1,310.6,1818,24.1,173,0,0,0,0,0,0,11.5,43813.8
L,299.2,310.7,1540,36.3,175,0,0,0,0,0,0,11.5,55901.99999999999
M,299.2,310.8,1502,39.8,177,0,0,0,0,0,0,11.600000000000023,59779.6
H,299.2,310.8,1761,30.4,180,0,0,0,0,0,0,11.600000000000023,53534.399999999994
M,299.1,310.8,1517,38.4,185,0,0,0,0,0,0,11.699999999999989,58252.799999999996
L,299.1,310.7,1309,51.1,188,0,0,0,0,0,0,11.599999999999966,66889.90000000001
L,298.9,310.6,1363,52.6,190,0,0,0,0,0,0,11.700000000000045,71693.8
M,299,310.6,1787,22.2,192,0,0,0,0,0,0,11.600000000000023,39671.4
L,298.9,310.5,1640,29.2,195,0,0,0,0,0,0,11.600000000000023,47888
M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0,11.700000000000045,43516
L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0,11.699999999999989,73075.2
H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,11.699999999999989,72205.2
L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,11.699999999999989,67929.59999999999
L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,11.800000000000011,45796.2
L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0,11.800000000000011,62638.200000000004
H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0,11.700000000000045,58937.2
M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0,11.800000000000011,55036.8
H,298.9,310.6,1615,33,221,0,0,0,0,0,0,11.700000000000045,53295
L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0,11.800000000000011,54978.299999999996
L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,11.700000000000045,73094.90000000001
M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,11.699999999999989,55038.399999999994
L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,11.700000000000045,60388.5
M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,11.800000000000011,55431.99999999999
L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,11.700000000000045,61582.799999999996
M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,11.700000000000045,60108.2
L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,11.600000000000023,46187.299999999996
H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,11.600000000000023,57017.1
M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0,11.5,68065.2
M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0,11.600000000000023,58712.5
L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0,11.5,45735.700000000004
L,298.9,310.3,1436,39,32,0,0,0,0,0,0,11.400000000000034,56004
M,298.8,310.2,1595,33.1,34,0,0,0,0,0,0,11.399999999999977,52794.5
H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,11.400000000000034,65436
L,298.7,310,1637,31.8,42,0,0,0,0,0,0,11.300000000000011,52056.6
L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0,11.400000000000034,58580.8
M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,11.400000000000034,56060.4
L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0,11.400000000000034,51035.100000000006
L,298.8,310.2,1504,41,51,0,0,0,0,0,0,11.399999999999977,61664
M,298.7,310.1,1506,50.7,53,0,0,0,0,0,0,11.400000000000034,76354.2
H,298.8,310.1,1380,44,56,0,0,0,0,0,0,11.300000000000011,60720
M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0,11.400000000000034,65832.5
M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0,11.400000000000034,97719.40000000001
L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,11.400000000000034,63465.299999999996
M,298.7,310,1459,40.2,69,0,0,0,0,0,0,11.300000000000011,58651.8
L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0,11.199999999999989,58160.50000000001
M,298.8,310,1295,52.7,74,0,0,0,0,0,0,11.199999999999989,68246.5
M,298.8,310,1529,38.5,77,0,0,0,0,0,0,11.199999999999989,58866.5
M,298.8,310,1484,44.9,80,0,0,0,0,0,0,11.199999999999989,66631.59999999999
L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0,11.099999999999966,53213.4
H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,11.100000000000023,57875.4
L,298.8,309.8,1463,40,90,0,0,0,0,0,0,11,58520
L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,11,50676.799999999996
H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,11,61504.49999999999
L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,11,63660.100000000006
M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,10.899999999999977,69308.1
L,298.8,309.6,1442,50,104,0,0,0,0,0,0,10.800000000000011,72100
L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,10.900000000000034,61243.6
H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,10.800000000000011,58701.2
M,298.7,309.5,1394,46,113,0,0,0,0,0,0,10.800000000000011,64124
M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,10.800000000000011,58199.99999999999
H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,10.899999999999977,52086.600000000006
M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,10.900000000000034,71603.40000000001
L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0,10.899999999999977,69165
L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,10.899999999999977,70630.40000000001
L,298.8,309.7,1505,39,131,0,0,0,0,0,0,10.899999999999977,58695
M,298.8,309.7,1392,48.7,133,0,0,0,0,0,0,10.899999999999977,67790.40000000001
L,298.8,309.7,1529,44,136,0,0,0,0,0,0,10.899999999999977,67276
M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,10.899999999999977,71634.5
M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,10.899999999999977,69010.7
M,299,309.8,2240,15.9,144,0,0,0,0,0,0,10.800000000000011,35616
L,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,10.800000000000011,70711.2
M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,10.899999999999977,56091.7
L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,10.899999999999977,49590
M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,10.899999999999977,60409.7
M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,10.899999999999977,56388
L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,10.899999999999977,51829.600000000006
L,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,11,61306
H,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,11,69263.40000000001
L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,10.899999999999977,65003.6
H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,11,53491
L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,11,57155.700000000004
L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,10.900000000000034,51781.5
M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,10.900000000000034,62000.4
M,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,10.800000000000011,49963.200000000004
M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,10.900000000000034,66474.2
M,298.7,309.6,1686,26.2,189,0,0,0,0,0,0,10.900000000000034,44173.2
L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,11,55017.9
L,298.7,309.6,1442,55.6,194,0,0,0,0,0,0,10.900000000000034,80175.2
L,298.6,309.6,1390,50.3,196,0,0,0,0,0,0,11,69917
L,298.7,309.6,1502,46.7,198,0,0,0,0,0,0,10.900000000000034,70143.40000000001
M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,11,79833.59999999999
L,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,11,64125.49999999999
L,298.7,309.7,1547,37.4,0,0,0,0,0,0,0,11,57857.799999999996
M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,11,64660
L,298.6,309.6,1540,35.8,5,0,0,0,0,0,0,11,55131.99999999999
L,298.6,309.5,1450,44.3,7,0,0,0,0,0,0,10.899999999999977,64234.99999999999
L,298.6,309.6,1353,62.5,9,0,0,0,0,0,0,11,84562.5
L,298.8,309.7,1582,45,11,0,0,0,0,0,0,10.899999999999977,71190
L,298.9,309.8,1396,49,13,0,0,0,0,0,0,10.900000000000034,68404
M,298.8,309.8,1551,36.6,15,0,0,0,0,0,0,11,56766.600000000006
M,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,10.900000000000034,41860.8
L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,10.900000000000034,69361
L,298.9,309.8,1534,42.1,23,0,0,0,0,0,0,10.900000000000034,64581.4
L,298.8,309.7,1953,20.6,25,0,0,0,0,0,0,10.899999999999977,40231.8
L,298.8,309.8,1634,33.6,27,0,0,0,0,0,0,11,54902.4
L,298.7,309.7,1881,21.7,29,0,0,0,0,0,0,11,40817.7
M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,10.899999999999977,64870.399999999994
M,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,11,68781
L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,10.899999999999977,77665
M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,10.800000000000011,66708.8
L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,11,65766.2
L,298.8,309.7,1336,50.3,44,0,0,0,0,0,0,10.899999999999977,67200.8
M,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,11.099999999999966,81989.6
L,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,11.099999999999966,51965.1
L,298.9,310,1776,25.7,51,0,0,0,0,0,0,11.100000000000023,45643.2
H,298.8,310,1530,38.3,53,0,0,0,0,0,0,11.199999999999989,58598.99999999999
L,298.9,310,1719,27.3,58,0,0,0,0,0,0,11.100000000000023,46928.700000000004
M,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,11.099999999999966,52624.00000000001
L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0,10.899999999999977,62495
H,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,11,60644.399999999994
M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,11,55687.1
L,298.8,309.9,1351,47.2,73,0,0,0,0,0,0,11.099999999999966,63767.200000000004
L,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,11,63472.5
L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,11.099999999999966,60542.50000000001
M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,11,79727.2
L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,11,60762.100000000006
M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,11.100000000000023,59178.799999999996
L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,11,62118
M,298.6,309.5,1566,38.1,89,0,0,0,0,0,0,10.899999999999977,59664.600000000006
M,298.5,309.5,1483,44.8,92,0,0,0,0,0,0,11,66438.4
H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,11,53046.899999999994
L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,11.100000000000023,45513.6
L,298.5,309.7,2617,12.1,102,1,0,0,1,0,0,11.199999999999989,31665.7
L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,11.099999999999966,76863.59999999999
L,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,11,62393.100000000006
H,298.5,309.4,1671,31.8,108,0,0,0,0,0,0,10.899999999999977,53137.8
L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,11,71788
L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,11.100000000000023,65936.2
L,298.4,309.5,1545,36.6,117,0,0,0,0,0,0,11.100000000000023,56547
M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,11.100000000000023,61882.8
M,298.4,309.5,1344,45.3,122,0,0,0,0,0,0,11.100000000000023,60883.2
L,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,11.100000000000023,67985.7
M,298.5,309.6,1572,33,127,0,0,0,0,0,0,11.100000000000023,51876
L,298.5,309.6,1861,26.9,130,0,0,0,0,0,0,11.100000000000023,50060.899999999994
L,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,11,68886
L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,11.199999999999989,56399.200000000004
M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,11.099999999999966,65305.8
M,298.6,309.7,1422,49.7,139,0,0,0,0,0,0,11.099999999999966,70673.40000000001
L,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,11.199999999999989,37024.200000000004
M,298.7,309.9,1434,53,144,0,0,0,0,0,0,11.199999999999989,76002
M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,11.300000000000011,49610.5
H,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,11.300000000000011,52312.799999999996
L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,11.300000000000011,45727.2
L,299,310.3,1431,39.9,157,0,0,0,0,0,0,11.300000000000011,57096.9
L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,11.5,58284.200000000004
L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,11.400000000000034,54304.799999999996
H,298.9,310.3,1243,63,163,0,0,0,0,0,0,11.400000000000034,78309
L,299,310.4,1452,46.2,168,0,0,0,0,0,0,11.399999999999977,67082.40000000001
L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,11.5,61686.00000000001
L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,11.400000000000034,60172.799999999996
L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,11.399999999999977,58445.2
L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,11.299999999999955,69380.5
M,299,310.3,1827,28,178,0,0,0,0,0,0,11.300000000000011,51156
L,299,310.3,1577,40,181,0,0,0,0,0,0,11.300000000000011,63080
L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,11.300000000000011,74588.8
H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,11.200000000000045,72290.40000000001
L,298.8,310,1537,39.9,190,0,0,0,0,0,0,11.199999999999989,61326.299999999996
M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,11.300000000000011,73098.7
M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,11.199999999999989,48131.4
M,298.7,310,1519,38.1,198,0,0,0,0,0,0,11.300000000000011,57873.9
L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,11.199999999999989,70332.3
L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,11.100000000000023,77827.90000000001
L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,11.199999999999989,62873.2
L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,11.199999999999989,56640.200000000004
L,298.6,309.8,1370,56,0,0,0,0,0,0,0,11.199999999999989,76720
L,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,11.299999999999955,49878
L,298.6,310,1517,39,4,0,0,0,0,0,0,11.399999999999977,59163
M,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,11.299999999999955,53876.399999999994
M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,11.299999999999955,45268.2
M,298.6,310,1541,36.9,12,0,0,0,0,0,0,11.399999999999977,56862.899999999994
L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,11.399999999999977,62392.200000000004
L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,11.5,71806.09999999999
L,298.5,310,1492,41.2,19,0,0,0,0,0,0,11.5,61470.4
L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,11.5,47955
L,298.4,310,1559,44.2,23,0,0,0,0,0,0,11.600000000000023,68907.8
L,298.5,310,1435,42.5,25,0,0,0,0,0,0,11.5,60987.5
M,298.6,310,1512,37.5,27,0,0,0,0,0,0,11.399999999999977,56700
L,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,11.299999999999955,58024.4
L,298.6,310,1522,40.3,32,0,0,0,0,0,0,11.399999999999977,61336.6
L,298.6,309.9,1356,59.5,34,0,0,0,0,0,0,11.299999999999955,80682
L,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,11.299999999999955,60061.600000000006
L,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,11.299999999999955,63381.5
L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,11.199999999999989,46980.4
L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,11.199999999999989,48704.5
L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,11.199999999999989,75048.40000000001
L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,11.199999999999989,62611.799999999996
M,298.7,309.8,1501,44.7,48,0,0,0,0,0,0,11.100000000000023,67094.7
M,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,11.199999999999989,63636.1
H,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,11.099999999999966,45980
M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,11.100000000000023,59737.5
L,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,11.100000000000023,56409.6
L,298.6,309.8,1704,28.3,64,0,0,0,0,0,0,11.199999999999989,48223.200000000004
H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,11.099999999999966,57203.3
M,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,11.099999999999966,82048
L,298.7,309.9,1464,38,74,0,0,0,0,0,0,11.199999999999989,55632
L,298.6,309.8,1332,46.4,76,0,0,0,0,0,0,11.199999999999989,61804.799999999996
L,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,11.199999999999989,61765.2
M,298.6,309.8,1430,43.1,80,0,0,0,0,0,0,11.199999999999989,61633
M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,11.199999999999989,67925.8
M,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,11.199999999999989,58698.9
L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,11.100000000000023,51037.00000000001
H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,11.100000000000023,52896.5
M,298.5,309.7,1354,60.8,96,0,0,0,0,0,0,11.199999999999989,82323.2
L,298.6,309.7,1627,33.4,99,0,0,0,0,0,0,11.099999999999966,54341.799999999996
L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,11.200000000000045,52581.200000000004
M,298.3,309.4,1595,29,103,0,0,0,0,0,0,11.099999999999966,46255
L,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,11.100000000000023,57912
L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,11.099999999999966,50967
L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,11.100000000000023,70269.09999999999
L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,11.100000000000023,69455
M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,11,60340.200000000004
L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,11,69739.2
L,298.4,309.4,1385,43.2,119,0,0,0,0,0,0,11,59832.00000000001
L,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,11,67644.3
M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,11.100000000000023,80066.8
L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,11,60949.4
M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,11.100000000000023,58743.2
M,298.3,309.5,1560,36.9,131,0,0,0,0,0,0,11.199999999999989,57564
L,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,11.199999999999989,56591.4
L,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,11.099999999999966,45202.8
M,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,11.099999999999966,41041.600000000006
M,298.3,309.4,1509,34.2,141,0,0,0,0,0,0,11.099999999999966,51607.8
L,298.4,309.6,1479,37.8,144,0,0,0,0,0,0,11.200000000000045,55906.2
L,298.4,309.6,1655,30.2,146,0,0,0,0,0,0,11.200000000000045,49981
L,298.3,309.5,1711,30.3,148,0,0,0,0,0,0,11.199999999999989,51843.3
L,298.4,309.7,1581,34.6,150,0,0,0,0,0,0,11.300000000000011,54702.600000000006
H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,11.199999999999989,71496.09999999999
L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,11.300000000000011,60041.2
L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,11.300000000000011,58604.7
L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,11.300000000000011,59058
L,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,11.200000000000045,46683
L,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,11.300000000000011,60416.399999999994
M,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,11.300000000000011,55910.7
M,298.4,309.7,1870,22.5,170,0,0,0,0,0,0,11.300000000000011,42075
L,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,11.399999999999977,65741.2
L,298.4,309.7,1457,44.2,175,0,0,0,0,0,0,11.300000000000011,64399.4
H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,11.300000000000011,55965.200000000004
M,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,11.300000000000011,53947
L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,11.199999999999989,68153.7
L,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,11.199999999999989,65512.2
L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,11.300000000000011,47184.299999999996
M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,11.300000000000011,80501.2
M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,11.300000000000011,45555.100000000006
L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,11.300000000000011,62622
M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,11.199999999999989,76995.7
L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,11.100000000000023,69350.4
H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,11.099999999999966,48603.8
H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,11,63759.3
L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,11.099999999999966,67821.6
L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,11.099999999999966,72069.4
L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11,72711.9
L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,10.900000000000034,57259.4
L,298.4,309.3,1512,35.8,18,0,0,0,0,0,0,10.900000000000034,54129.6
M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,10.899999999999977,72142.8
M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,10.800000000000011,51357
L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0,10.699999999999989,67378.5
L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,10.799999999999955,72982.5
M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,10.799999999999955,60211.5
M,298.6,309.5,1404,43.3,33,0,0,0,0,0,0,10.899999999999977,60793.2
L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,10.899999999999977,69305.59999999999
M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,10.899999999999977,64740.4
L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,10.899999999999977,52246
L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,10.899999999999977,58359.600000000006
L,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,10.899999999999977,60983.4
L,298.6,309.5,1687,29.3,47,0,0,0,0,0,0,10.899999999999977,49429.1
L,298.5,309.5,1738,25.2,49,0,0,0,0,0,0,11,43797.6
H,298.4,309.4,1512,35.3,51,0,0,0,0,0,0,11,53373.6
M,298.5,309.4,1365,48.7,56,0,0,0,0,0,0,10.899999999999977,66475.5
H,298.5,309.4,2011,21,59,0,0,0,0,0,0,10.899999999999977,42231
L,298.4,309.3,1806,27.6,64,0,0,0,0,0,0,10.900000000000034,49845.600000000006
L,298.4,309.3,1716,28.4,66,0,0,0,0,0,0,10.900000000000034,48734.399999999994
M,298.4,309.4,1666,24.3,68,0,0,0,0,0,0,11,40483.8
L,298.5,309.4,1578,36.3,71,0,0,0,0,0,0,10.899999999999977,57281.399999999994
L,298.3,309.3,1558,37.2,73,0,0,0,0,0,0,11,57957.600000000006
L,298.3,309.2,1456,45.5,75,0,0,0,0,0,0,10.899999999999977,66248
M,298.2,309.1,1457,49,77,0,0,0,0,0,0,10.900000000000034,71393
L,298.2,309.1,1467,44.5,80,0,0,0,0,0,0,10.900000000000034,65281.5
M,298.1,309,1661,38.2,82,0,0,0,0,0,0,10.899999999999977,63450.200000000004
L,298.1,309,1592,33.9,85,0,0,0,0,0,0,10.899999999999977,53968.799999999996
L,298.2,309,1596,37.2,87,0,0,0,0,0,0,10.800000000000011,59371.200000000004
L,298.2,309,1489,40.6,89,0,0,0,0,0,0,10.800000000000011,60453.4
L,298.3,309,1471,48.3,91,0,0,0,0,0,0,10.699999999999989,71049.3
M,298.3,309,1505,41.3,93,0,0,0,0,0,0,10.699999999999989,62156.49999999999
L,298.3,309,1519,40,96,0,0,0,0,0,0,10.699999999999989,60760
L,298.3,309,1408,45.4,98,0,0,0,0,0,0,10.699999999999989,63923.2
L,298.2,308.9,1332,44.4,100,0,0,0,0,0,0,10.699999999999989,59140.799999999996
L,298.1,308.9,1351,52.4,102,0,0,0,0,0,0,10.799999999999955,70792.4
L,298,308.9,1500,36.7,104,0,0,0,0,0,0,10.899999999999977,55050.00000000001
M,298,308.7,1614,30.7,106,0,0,0,0,0,0,10.699999999999989,49549.799999999996
L,298,308.8,1489,36.5,109,0,0,0,0,0,0,10.800000000000011,54348.5
M,297.9,308.7,1751,26.6,111,0,0,0,0,0,0,10.800000000000011,46576.600000000006
L,298,308.7,1511,45.8,114,0,0,0,0,0,0,10.699999999999989,69203.8
L,297.9,308.6,1691,29.6,116,0,0,0,0,0,0,10.700000000000045,50053.600000000006
L,297.9,308.6,1757,27.5,118,0,0,0,0,0,0,10.700000000000045,48317.5
H,297.9,308.7,1545,35.9,120,0,0,0,0,0,0,10.800000000000011,55465.5
L,297.9,308.6,2262,15.7,125,0,0,0,0,0,0,10.700000000000045,35513.4
M,297.7,308.5,1559,35.2,127,0,0,0,0,0,0,10.800000000000011,54876.8
L,297.6,308.4,1626,32.4,130,0,0,0,0,0,0,10.799999999999955,52682.399999999994
L,297.6,308.3,1424,53.9,132,0,0,0,0,0,0,10.699999999999989,76753.59999999999
M,297.6,308.3,1648,29.1,134,0,0,0,0,0,0,10.699999999999989,47956.8
L,297.6,308.3,1523,39.5,137,0,0,0,0,0,0,10.699999999999989,60158.5
